"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"915d259b691a13ece7fd62b64159b9b59352946b3a8c5bce655228743f60133fb2fe9c0331ecf587e3cefedfe785b190bd3e3f4165b130ec9797c9ed51b763be",,"2026-04-17T19:22:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","FIVE POINT, OR MORE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-17T19:42:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","4347","W","GRAND AVE","2534",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","6","0","19","6","4","41.9096618114","-87.7355705215","POINT (-87.735570521523 41.909661811436)"
"bbda93d8ba76e93c0ba3667fd8d2116de2bffc7cf8adcd4af7763ea8d1d550277612f7ae77a7ed1571112a4057118b004a495e261223d212aff91c6da25057f6",,"2026-04-17T19:19:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-17T19:19:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","5300","S","KEDZIE AVE","822",,,,,,,"2","NONINCAPACITATING INJURY","3","0","0","3","0","0","0","19","6","4","41.7971189233","-87.7038049262","POINT (-87.703804926209 41.797118923256)"
"05d39d0db5f64ba7bfb112e9ffb7d93feb91e4716a1d126a02ae7c3f0c801e8f4f0c2c2269d2e62ef3c1220af3044dffa2e049809525f2ad397dfe12fa0ded2b",,"2026-04-17T19:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T20:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1547","N","ASHLAND AVE","1433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","4","41.9102189523","-87.6675345375","POINT (-87.667534537484 41.910218952345)"
"e0521a4e1ee5b68d1b0e403a1cae5068bd0c4cbb8fef6e6a6e070a3a95fb302be305e7fa1a852deefc94e01017beb8b5ff1eec76868192935ae364a00441dc97",,"2026-04-17T19:11:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T20:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","121","W","DIVISION ST","1824",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","4","41.9037758822","-87.6324650979","POINT (-87.63246509793 41.903775882248)"
"3c5c6d5022be22fa63c928812580f58a02f604f3faed8ba29d4db26d13e056cedfaf513da31bdd90229c217a10104fa84c507e7e9ca7173fb3834b85cfa678b4",,"2026-04-17T19:00:00.000","30","STOP SIGN/FLASHER","UNKNOWN","UNKNOWN","UNKNOWN","ANGLE","OTHER",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-17T21:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","709","W","MADISON ST","1232",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","19","6","4","41.881684115","-87.6460057031","POINT (-87.64600570312 41.88168411503)"
"4bb3fb0161868d195cc3c37862ce3b959f417c59632c44d057b319c8eda367e4f3ae505b2ddf57e5bc4e5f67da4d7b94c9ad4ada08bb6134177caaf0902d43ff",,"2026-04-17T18:51:00.000","25","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-17T21:05:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","2040","W","GREENLEAF AVE","2424",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","4","0","18","6","4","42.01017473","-87.6818713224","POINT (-87.681871322447 42.010174729998)"
"8e4aaeb3ac80bfd79d6837c3979da6f605b6151987dab0d25e515e35562466a5a9343df8edc657f478832ec871eebb4cf74e331740a4f5dd06a86d45d441a30e",,"2026-04-17T18:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDESTRIAN","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","N",,"Y","OVER $1,500","2026-04-17T18:56:00.000","IMPROPER BACKING","NOT APPLICABLE","1321","W","HOWARD ST","2422",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","18","6","4","42.0191639864","-87.6645242273","POINT (-87.664524227266 42.019163986361)"
"ecd90389d13fcc15622b20e1c942d87e9af9da9acf95c5c1cbbb7ee4bb3731202e344dbe7b8f2312091197b51213b7ebd49122fac0206ad209bea30961674271",,"2026-04-17T18:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T21:48:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6539","W","63RD ST","812",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","6","4","41.7775075806","-87.7853028542","POINT (-87.785302854184 41.777507580605)"
"94876aac75ef7c2261b87d51a6e8ec8eb165d0482100706c2b851d307500c612b77be131887428d67967e4ec0f46cb4844ebc4fb8dca826e074eaa4bce14f176",,"2026-04-17T18:48:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2026-04-17T18:50:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","5308","S","CENTRAL AVE","811",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","18","6","4","41.7961012363","-87.7625746171","POINT (-87.762574617142 41.796101236331)"
"469c81a0f0ccbc183fa50d830e18f5af10c5d572b8285b982cd75461a4f1ea5aa22a329f37cc9699bdd1905efb863af183c0378c966f516dfef8e49c05ab4f6b",,"2026-04-17T18:43:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-17T18:43:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","6628","W","BELMONT AVE","1632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","4","41.938329472","-87.7919874292","POINT (-87.791987429221 41.938329472027)"
"56aa8b3edb0d60ec40a1fd1b4f87ea49fa61c09382e22899e2111cbbef7fbb6dd6bea8fbabcd428f76b69ca51d14d9d4754bbe9a042ab02f1ae24ee32320a1a4",,"2026-04-17T18:40:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DUSK","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T21:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","929","N","LA SALLE DR","1832",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","6","4","41.8998942725","-87.6326668189","POINT (-87.632666818902 41.899894272509)"
"9df2222b4d20c74e55c0246fb5e64c4560b99adad5cc4fe8243ea45e84362db2efdc0d519fd64a29a051766184cc4c04299808643679f74a9b3671c3c273fa34",,"2026-04-17T18:39:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-17T19:00:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","1220","S","COLUMBUS DR","132",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","3","0","18","6","4","41.8668682494","-87.6202846544","POINT (-87.6202846544 41.866868249396)"
"e639c143a0a645c0562d84bfd7c04b4b7a227842e50b067a079fa5417d018ede6724c8be4571090c37da05baabf1d651972fbbbe9a7f0d319366bde5667aa5ca",,"2026-04-17T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-17T19:30:00.000","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","UNABLE TO DETERMINE","11000","S","MICHIGAN AVE","513",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","6","4","41.6944026808","-87.6209382045","POINT (-87.620938204492 41.694402680847)"
"b7cba272ea9157524c6617b5fb417cf87172d71723dfd67226f986c80d920fa02bbf73ff81fba2ff3556f69508fabe4a3cfd5a773bb1b7b6f151b0b3b1926545",,"2026-04-17T18:29:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-17T18:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5800","W","BRYN MAWR AVE","1622",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","4","41.9830299576","-87.7732509601","POINT (-87.773250960063 41.983029957636)"
"10c9127210e804b535b239185765a15f1286b04ba9e7784251dd44c98da98d29a28e75c38c058c0798003c20f232d9a14e16a70b9d0284229d29a7e706f24700",,"2026-04-17T18:21:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T18:29:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","11036","S","VINCENNES AVE","2212",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","4","41.6929767914","-87.6628980469","POINT (-87.662898046865 41.692976791411)"
"7a41aef2c9377a02a68cdbbebab677a84af3e684cc3cbddab2ed8e350adbdcd6c84d541a824e2fffe16c6cdeefcb545da93ca7027450e1fa12f10a60d030aade",,"2026-04-17T18:20:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2026-04-17T18:21:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4941","W","CHICAGO AVE","1531",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","6","4","41.8948620663","-87.7498980078","POINT (-87.749898007752 41.894862066332)"
"237320c9de2ceabc63ee3c06ef6e0c5467c695cd3b22e9fc175b6128cc6c038aae329deb2c35f1ed25293af81ae3437cc21a4b3b2f9a8fbda3a36a017e983371",,"2026-04-17T18:19:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T18:20:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1402","W","DIVISION ST","1433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","6","4","41.9035160805","-87.6627742736","POINT (-87.662774273569 41.903516080489)"
"fa3d47fa8485e32ad0db2eecda3822cf17b2e14c4ea6d717faa8ecdfd5295da50b1c01ed60df01937ab0c8b44175bffa985ea4c5727491d0ce9f8b8b47412995",,"2026-04-17T18:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T19:25:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","3873","N","ORIOLE AVE","1631",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","4","41.9506645036","-87.8168510587","POINT (-87.816851058723 41.950664503579)"
"97c908a1e20fb671f3efdd3db311b7e93f4bd31695e510bedbc11c6b7b1d8970c73443fd1123f0b6e34a314fce7f5b9c1283d0d1af66cca024c1a505098fe965","N","2026-04-17T18:09:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T18:11:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","3340","W","66TH ST","831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","6","4","41.7735567302","-87.7070582701","POINT (-87.707058270094 41.773556730196)"
"450ca327ec1402fc3a5b6a614b692d19ceff3149b3fec9b095bdb03a90a889e4b4e7487053fec31b8e0be7b67aa4720d21e3602f950ab5e0b60db2bd189ff925",,"2026-04-17T18:01:00.000","35","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","OTHER OBJECT","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T18:01:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3211","S","ASHLAND AVE","912",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","6","4","41.8351595573","-87.6655326251","POINT (-87.665532625068 41.835159557273)"
"410e82b02c86b55288953e091d46363a1441403087f9dd8a610aa65dc99a2034a6d8beed07099b92872c90db967c947bd934d1e60bd222624c25e9daa1e96e36",,"2026-04-17T18:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","UNKNOWN","DUSK","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","WORN SURFACE","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T21:15:00.000","FOLLOWING TOO CLOSELY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","4430","N","WESTERN AVE","1911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","4","41.9622517321","-87.688856729","POINT (-87.688856729011 41.962251732118)"
"6414a266554fc06d1addad4326de8c0f8407077aaffe337ab55f8c73fa4f7d709a28311f7b5874d3d3f06bc56b5842e3412a761277738ee8ec80e8172130eea3",,"2026-04-17T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2026-04-17T19:32:00.000","IMPROPER BACKING","NOT APPLICABLE","7759","S","HOYNE AVE","611",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","6","4","41.7521162855","-87.6754751033","POINT (-87.675475103301 41.752116285505)"
"6930ffa78f2b6f7ae3a68e9159a0b195530b96b9062c61c3277ae137117596254701b52a4c4a10e6f39abaa7998579fc898ef7e7929061730254f7e5ab04f968",,"2026-04-17T18:00:00.000","15","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","REAR TO REAR","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T19:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5001","N","PULASKI RD","1712",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","4","41.9719812207","-87.7279868979","POINT (-87.727986897856 41.97198122069)"
"ed4785b3c70ac68b4ec7c023519657b9e0a0fa79905f9cdbb9242fdd37237c9aae5b87e4d8efb13d95dd0203ffa3ebaf9e96ff9121009b6845c1be5db2a1b225",,"2026-04-17T18:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-17T18:04:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5600","S","ASHLAND AVE","715",,,,,,,"2","REPORTED, NOT EVIDENT","2","0","0","0","2","0","0","18","6","4","41.7921139204","-87.6646831679","POINT (-87.664683167907 41.792113920404)"
"c1f81ad8771b39f68dfda0f7d3c57059a715cda988d3dd604be710394632ae232af0bd415ec66befe9a30200f0968dfece05ce1aac962c6fa360298f0e53eeb9",,"2026-04-17T17:55:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","$500 OR LESS","2026-04-17T18:32:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1041","W","WILSON AVE","1914",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","17","6","4","41.9653027479","-87.6564457378","POINT (-87.6564457378 41.965302747946)"
"748f98bf7a91ea717ec280d6cafdd0ce2b6114f8441beccc63db3500341e26e8d5b552b6d61336dbc0b8a5d839d12578e346486183026f36efec7d0516f11a3f",,"2026-04-17T17:51:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-17T17:51:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3700","N","LARAMIE AVE","1634",,,,,,,"2","NONINCAPACITATING INJURY","3","0","0","3","0","0","0","17","6","4","41.9478745642","-87.7571252295","POINT (-87.757125229521 41.947874564156)"
"389f7058d62dc321ef3521ac55a52705a9a3b21737692053cbd9783671c8fcb7b7dff2abe0d768464aaf64041cd0df6ed21bebcb69268fb8ccc30812769667ed",,"2026-04-17T17:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T18:50:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","11006","S","MICHIGAN AVE","513",,,"Y",,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","6","4","41.6941974055","-87.6209436022","POINT (-87.620943602233 41.694197405536)"
"f28544022723534bcd99068673f7532ad89ae289b2bf887e26124d5d90cb456bbe67c907e8bde92a5dcd747a5618811210e60fe331eed76997341d7de23ba992",,"2026-04-17T17:50:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2026-04-17T19:20:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","328","W","BELMONT AVE","1925",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","6","4","41.9403529076","-87.6388491749","POINT (-87.63884917492 41.94035290762)"
"dfb310d9e2408e855a32c5dba50f124011473383e71d7c868f407ff721e5ea3da3c1dc84fe9a364319de6346ba0d8bc374ee9afdc70977f4d4594d4d6a08dbba","Y","2026-04-17T17:49:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T17:50:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","1516","W","78TH ST","612",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","6","4","41.7522967989","-87.6626357157","POINT (-87.662635715678 41.752296798877)"
"d4d5da900010aa8bda977c66b029271eb94556b518994d03e511e0b701c07995683f16d1f140729ceb8e47d30b14545c6969eb8f05dd84ee2d0c1eb8274dd2b5",,"2026-04-17T17:46:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T18:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4446","N","LOWELL AVE","1722",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","6","4","41.9622339518","-87.7371969718","POINT (-87.73719697179 41.962233951815)"
"10229c66dfa21f6a2a5fd5e76f9553b4574698728b2876a3603b6a2b3708c0758786d0b9816f0be2c175792df821e501591330d6080573f3258fdee7b565e36a",,"2026-04-17T17:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T18:00:00.000","IMPROPER BACKING","NOT APPLICABLE","3958","W","WILSON AVE","1723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","6","4","41.9647041504","-87.7278999883","POINT (-87.727899988269 41.964704150411)"
"04763742c0dc487dae46baf88d2010806278818b2da2b27bea76bac8034676174f80fc18688df666a3db596de7e9fe7df819e6ab3175232aea40626d0aa8dee1",,"2026-04-17T17:44:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-17T18:40:00.000","FOLLOWING TOO CLOSELY","IMPROPER TURNING/NO SIGNAL","3100","S","ASHLAND AVE","912",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","6","4","41.8376223442","-87.6658871805","POINT (-87.665887180546 41.837622344158)"
"5a81df1367e3e2654f9542b4011d1f40ca8a404d60d36610a4083893693a893050b4301a6b6810e0a1c6da3f685b0b0feff24dbd3eb51444e269e9bb28c9ac50",,"2026-04-17T17:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T19:10:00.000","PHYSICAL CONDITION OF DRIVER","PHYSICAL CONDITION OF DRIVER","7309","W","IRVING PARK RD","1631",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","6","4","41.952584173","-87.8102291008","POINT (-87.810229100755 41.952584173003)"
"7392021c9394f98a07b89dc19b791db0b4efb7fb68368c096124fda21db428e0597f5ed5eb01daea82f3898771e752b2c9220ee3f1bc2b2e09ecabfec46f6c73",,"2026-04-17T17:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-17T17:51:00.000","IMPROPER OVERTAKING/PASSING","FAILING TO REDUCE SPEED TO AVOID CRASH","4201","S","CICERO AVE","815",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","6","4","41.8167380026","-87.7432434676","POINT (-87.743243467558 41.816738002601)"
"b1d4c68d88ae8e6371b57ddf9d9fd9aeed104e80625e83c5e7b36ec22da259fd9e77aa700f66fe3066e5cdac8879dd8504b9e6ae73c7ebc1f6bfa8d14158c7f8",,"2026-04-17T17:37:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T17:39:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","1942","W","FULLERTON AVE","1432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","6","4","41.9251419596","-87.6774247157","POINT (-87.677424715705 41.925141959594)"
